target,guesses,guess_count,is_common,won_in_6
deign,slate-diner-deign,3,True,True
deils,slate-loser-cheep-belay-veils-deils,6,False,True
deink,slate-diner-deign-deink,4,False,True
deism,slate-runes-messy-deism,4,False,True
deist,slate-cruet-heist-deist,4,True,True
deity,slate-pinch-deity,3,True,True
deked,slate-diner-domed-duked-deked,5,False,True
dekes,slate-runes-feces-bedes-dekes,5,False,True
dekko,slate-diner-decoy-deffo-dekko,5,False,True
delay,slate-rangy-delay,3,True,True
deled,slate-never-jewel-celeb-deled,5,False,True
deles,slate-loser-wimpy-deles,4,False,True
delfs,slate-loser-cheep-belay-wells-delfs,6,False,True
delft,slate-intel-dwelt-delft,4,False,True
delis,slate-loser-cheep-belay-wells-delfs-delis,7,False,False
della,slate-rangy-medal-della,4,True,True
dells,slate-loser-cheep-belay-wells-dells,6,False,True
delly,slate-never-bough-jelly-kelly-celly-delly,7,False,False
delos,slate-loser-delos,3,False,True
delph,slate-never-bough-delph,4,False,True
delta,slate-delta,2,True,True
delts,slate-plumb-lefts-celts-delts,5,False,True
delve,slate-bingo-levee-delve,4,True,True
deman,slate-radar-decay-debag-deman,5,False,True
demes,slate-runes-feces-bedes-dekes-demes,6,False,True
demic,slate-diner-deify-decim-demic,5,False,True
demit,slate-titer-edict-debit-demit,5,False,True
demob,slate-diner-decoy-defog-demob,5,False,True
demoi,slate-diner-deify-decim-demoi,5,False,True
demon,slate-diner-demon,3,True,True
demos,slate-runes-chess-demos,4,True,True
demot,slate-titer-pouch-begot-demot,5,False,True
dempt,slate-titer-pouch-kempt-dempt,5,False,True
demur,slate-diner-decor-demur,4,True,True
denar,slate-radar-debar-denar,4,False,True
denay,slate-radar-decay-denay,4,False,True
dench,slate-diner-dench,3,False,True
denes,slate-runes-crimp-jumbo-genes-denes,6,False,True
denet,slate-titer-venue-benet-denet,5,False,True
denim,slate-diner-denim,3,True,True
denis,slate-runes-bends-denis,4,False,True
dense,slate-rosin-dense,3,True,True
dente,slate-turbo-white-dente,4,False,True
dents,slate-testy-grind-dents,4,True,True
deoch,slate-diner-decoy-deoch,4,False,True
deoxy,slate-diner-decoy-deoxy,4,False,True
depot,slate-titer-pouch-depot,4,True,True
depth,slate-pinch-depth,3,True,True
derat,slate-treed-derat,3,False,True
deray,slate-radar-dream-deray,4,False,True
derby,slate-diner-derby,3,True,True
dered,slate-diner-dered,3,False,True
deres,slate-runes-porch-fires-beres-deres,6,False,True
derig,slate-diner-derig,3,False,True
derma,slate-radar-armed-derma,4,False,True
derms,slate-runes-press-throb-germs-derms,6,False,True
derns,slate-runes-ferns-derns,4,False,True
derny,slate-diner-derny,3,False,True
deros,slate-runes-press-throb-zeros-ceros-deros,7,False,False
derpy,slate-diner-derby-derry-derpy,5,False,True
derro,slate-diner-derby-derro,4,False,True
derry,slate-diner-derby-derry,4,True,True
derth,slate-pinch-teeth-berth-derth,5,False,True
dervs,slate-runes-press-throb-germs-jerks-dervs,7,False,False
desex,slate-runes-mosey-desex,4,False,True
deshi,slate-runes-messy-deshi,4,False,True
desis,slate-runes-chess-desks-desis,5,False,True
desks,slate-runes-chess-desks,4,True,True
desse,slate-rosin-besee-cesse-desse,5,False,True
detag,slate-treed-defat-detag,4,False,True
deter,slate-titer-pound-deter,4,True,True
detox,slate-titer-fetch-detox,4,True,True
deuce,slate-doing-deuce,3,True,True
devas,slate-ashen-resaw-degas-devas,5,False,True
devel,slate-never-level-bevel-devel,5,False,True
devil,slate-never-devil,3,True,True
devis,slate-runes-chess-demos-defis-devis,6,False,True
devon,slate-diner-demon-devon,4,True,True
devos,slate-runes-chess-demos-devos,5,False,True
devot,slate-titer-pouch-begot-demot-devot,6,False,True
dewan,slate-radar-decay-debag-deman-dewan,6,False,True
dewar,slate-radar-debar-denar-dewar,5,False,True
dewax,slate-radar-decay-debag-deman-dewax,6,False,True
dewed,slate-diner-domed-duked-dewed,5,False,True
dexes,slate-runes-feces-bedes-dekes-demes-dexes,7,False,False
dexie,slate-doing-dixie-dexie,4,False,True
dexys,slate-runes-chess-demos-defis-dexys,6,False,True
dhaba,slate-churn-khaki-bhava-dhaba,5,False,True
dhaks,slate-curbs-amass-dhaks,4,False,True
dhals,slate-psalm-defog-dials-daals-dhals,6,False,True
dhikr,slate-crony-quirk-dhikr,4,False,True
dhobi,slate-crony-whoop-dhobi,4,False,True
dhole,slate-bingo-whole-dhole,4,False,True
dholl,slate-dilly-droll-dholl,4,False,True
dhols,slate-locus-idols-dhols,4,False,True
dhoni,slate-crony-boong-dhoni,4,False,True
dhoti,slate-briny-width-dhoti,4,False,True
dhows,slate-hokum-frosh-chops-dhows,5,False,True
dhuti,slate-briny-width-dhoti-dhuti,5,False,True
diact,slate-grunt-adapt-diact,4,False,True
dials,slate-psalm-defog-dials,4,True,True
diana,slate-churn-piano-diana,4,False,True
diane,slate-prick-image-diane,4,True,True
diary,slate-churn-award-diary,4,True,True
diazo,slate-churn-foamy-okapi-diazo,5,False,True
dibbs,slate-hokum-crisp-dweeb-dibbs,5,False,True
diced,slate-diner-dicey-diced,4,True,True
dicer,slate-diner-diver-dicer,4,True,True
dices,slate-runes-feces-vices-bices-dices,6,False,True
dicey,slate-diner-dicey,3,True,True
dicht,slate-count-dicht,3,False,True
dicks,slate-hokum-frisk-kinds-dicks,5,True,True
dicky,slate-crony-mucky-picky-dicky,5,True,True
dicot,slate-count-dicot,3,False,True
dicta,slate-taint-aguti-biota-dicta,5,False,True
dicto,slate-briny-width-ditto-dicto,5,False,True
dicts,slate-forum-whips-tints-cists-dicts,6,False,True
dictu,slate-briny-width-ditto-dictu,5,False,True
dicty,slate-briny-waked-ditty-dicty,5,False,True
diddy,slate-crony-dumpy-dizzy-divvy-diddy,6,True,True
didie,slate-doing-dixie-didie,4,False,True
didis,slate-hokum-crisp-dweeb-dings-didis,6,False,True
didos,slate-hokum-cross-bigos-didos,5,False,True
didst,slate-trout-midst-didst,4,True,True
diebs,slate-runes-chess-dweeb-diebs,5,False,True
diels,slate-loser-cheep-duels-diels,5,False,True
diene,slate-doing-diene,3,False,True
diets,slate-testy-oxide-diets,4,True,True
diffs,slate-hokum-crisp-dweeb-dings-didis-diffs,7,False,False
dight,slate-count-dwarf-digit-dight,5,False,True
digit,slate-count-dwarf-digit,4,True,True
dikas,slate-oasis-minas-aidas-dikas,5,False,True
diked,slate-diner-dicey-diked,4,True,True
diker,slate-diner-diver-dicer-diker,5,False,True
dikes,slate-runes-feces-moped-hides-dives-dikes,7,False,False
dikey,slate-diner-dicey-dikey,4,False,True
dildo,slate-dilly-dildo,3,True,True
dilli,slate-dilly-dilli,3,False,True
dills,slate-locus-whomp-rugby-fills-kills-dills,7,False,False
dilly,slate-dilly,2,True,True
dimbo,slate-crony-bough-oxbow-dimbo,5,False,True
dimer,slate-diner-diver-dicer-diker-dimer,6,False,True
dimes,slate-runes-feces-moped-dimes,5,True,True
dimly,slate-dilly-dimly,3,True,True
dimps,slate-hokum-missy-wimps-pimps-dimps,6,False,True
dinar,slate-corny-urban-dinar,4,True,True
dined,slate-diner-dined,3,True,True
diner,slate-diner,2,True,True
dines,slate-runes-crimp-vowed-dines,5,True,True
dinge,slate-doing-dinge,3,False,True
dingo,slate-crony-bough-dingo,4,True,True
dings,slate-hokum-crisp-dweeb-dings,5,True,True
dingy,slate-crony-pudgy-dingy,4,True,True
dinic,slate-crony-blimp-winch-dinic,5,False,True
dinks,slate-hokum-frisk-kinds-dinks,5,False,True
dinky,slate-crony-pudgy-windy-dinky,5,True,True
dinlo,slate-dilly-dinlo,3,False,True
dinna,slate-corny-mixup-dinna,4,False,True
dinos,slate-hokum-cross-bigos-didos-dinos,6,False,True
dints,slate-forum-whips-tints-bints-dints,6,False,True
dioch,slate-crony-pooch-dioch,4,False,True
diode,slate-doing-diode,3,True,True
diols,slate-locus-idols-diols,4,False,True
diota,slate-taint-aguti-biota-diota,5,False,True
dippy,slate-crony-dumpy-dippy,4,True,True
dipso,slate-hokum-cross-dipso,4,False,True
diram,slate-corny-parka-abrim-diram,5,False,True
direr,slate-diner-diver-dicer-diker-dimer-direr,7,False,False
dirge,slate-doing-dirge,3,True,True
dirke,slate-doing-dixie-dirke,4,False,True
dirks,slate-hokum-frisk-risky-birks-dirks,6,False,True
dirls,slate-locus-whomp-rugby-dirls,5,False,True
dirts,slate-forum-dirts,3,False,True
dirty,slate-briny-dirty,3,True,True
disas,slate-oasis-visas-disas,4,False,True
disci,slate-hokum-crisp-discs-disci,5,False,True
disco,slate-hokum-cross-disco,4,True,True
discs,slate-hokum-crisp-discs,4,True,True
dishy,slate-hokum-fishy-dishy,4,True,True
disks,slate-hokum-frisk-kinds-dicks-disks,6,True,True
disme,slate-rosin-issue-disme,4,False,True
dital,slate-taint-vital-cital-dital,5,False,True
ditas,slate-antsy-wombs-paths-ditas,5,False,True
ditch,slate-count-howdy-ditch,4,True,True
dited,slate-titer-cited-dited,4,False,True
dites,slate-cruet-timon-bites-kites-dites,6,False,True
ditsy,slate-trout-ditsy,3,True,True
ditto,slate-briny-width-ditto,4,True,True
ditts,slate-forum-whips-tints-bitts-ditts,6,False,True
ditty,slate-briny-waked-ditty,4,True,True
ditzy,slate-count-ritzy-ditzy,4,True,True
divan,slate-corny-admin-divan,4,True,True
divas,slate-oasis-minas-aidas-dikas-divas,6,False,True
dived,slate-diner-dicey-diked-dived,5,True,True
diver,slate-diner-diver,3,True,True
dives,slate-runes-feces-moped-hides-dives,6,True,True
divey,slate-diner-dicey-dikey-divey,5,False,True
divis,slate-hokum-crisp-dweeb-dings-didis-divis,7,False,False
divna,slate-corny-mixup-dinna-divna,5,False,True
divos,slate-hokum-cross-bigos-didos-dinos-divos,7,False,False
divot,slate-count-divot,3,True,True
divvy,slate-crony-dumpy-dizzy-divvy,5,True,True
diwan,slate-corny-admin-divan-diwan,5,False,True
dixie,slate-doing-dixie,3,True,True
dixit,slate-count-dwarf-digit-dixit,5,False,True
diyas,slate-oasis-minas-aidas-dikas-divas-diyas,7,False,False
dizen,slate-diner-dizen,3,False,True
dizzy,slate-crony-dumpy-dizzy,4,True,True
djinn,slate-crony-djinn,3,False,True
djins,slate-hokum-crisp-djins,4,False,True
doabs,slate-curbs-boabs-doabs,4,False,True
doats,slate-combo-goats-doats,4,False,True
dobby,slate-crony-budge-dobby,4,False,True
dobes,slate-runes-feces-moped-doses-doves-dobes,7,False,False
dobie,slate-doing-dobie,3,False,True
dobla,slate-molar-voila-doula-dobla,5,False,True
doble,slate-bingo-coble-doble,4,False,True
dobra,slate-corny-moira-dobra,4,False,True
dobro,slate-crony-furor-dobro,4,False,True
docht,slate-count-docht,3,False,True
docks,slate-hokum-crowd-docks,4,True,True
docos,slate-hokum-boson-cocos-docos,5,False,True
docus,slate-hokum-bonus-focus-cocus-docus,6,False,True
doddy,slate-crony-budge-doddy,4,False,True
dodge,slate-doing-dodge,3,True,True
dodgy,slate-crony-budge-dodgy,4,True,True
dodos,slate-hokum-boson-cocos-dodos,5,False,True
doeks,slate-runes-chess-dweeb-doeks,5,False,True
doers,slate-runes-press-verbs-doers,5,True,True
doest,slate-cruet-heist-doest,4,False,True
doeth,slate-pinch-teeth-doeth,4,True,True
doffs,slate-hokum-boson-corps-doffs,5,False,True
dogal,slate-molar-local-zonal-dogal,5,False,True
dogan,slate-corny-woman-hogan-bogan-dogan,6,False,True
doges,slate-runes-feces-moped-doses-doves-dobes-doges,8,False,False
dogey,slate-diner-domed-dopey-dogey,5,False,True
doggo,slate-crony-bough-doggo,4,False,True
doggy,slate-crony-budge-doggy,4,True,True
dogie,slate-doing-dogie,3,False,True
dogly,slate-dilly-dryly-dogly,4,False,True
dogma,slate-corny-dogma,3,True,True
dohyo,slate-crony-dohyo,3,False,True
doilt,slate-guilt-doilt,3,False,True
doily,slate-dilly-doily,3,True,True
doing,slate-crony-bound-doing,4,True,True
doits,slate-forum-tooth-costs-doits,5,False,True
dojos,slate-hokum-boson-cocos-dodos-dojos,6,False,True
dolce,slate-bingo-whole-loupe-dolce,5,True,True
dolci,slate-dilly-dolci,3,False,True
doled,slate-never-dumpy-dowel-doled,5,True,True
dolee,slate-bingo-whole-loupe-dolce-dolee,6,False,True
doles,slate-loser-whomp-coles-boles-doles,6,False,True
doley,slate-never-dumpy-doley,4,False,True
dolia,slate-molar-polka-holla-colza-dolia,6,False,True
dolie,slate-bingo-voile-louie-dolie,5,False,True
dolls,slate-locus-polis-defog-dolls,5,True,True
dolly,slate-dilly-dolly,3,True,True
dolma,slate-molar-dolma,3,False,True
dolor,slate-dilly-dolor,3,False,True
dolos,slate-locus-polis-defog-dolos,5,False,True
dolts,slate-lusty-vouch-bolts-jolts-dolts,6,False,True
domal,slate-molar-comal-domal,4,False,True
domed,slate-diner-domed,3,True,True
domes,slate-runes-feces-moped-domes,5,True,True
domic,slate-crony-pouch-jocko-domic,5,False,True
donah,slate-corny-woman-gonad-donah,5,False,True
donas,slate-oasis-comas-bobas-donas,5,False,True
donee,slate-doing-donee,3,False,True
doner,slate-diner-doner,3,False,True
donga,slate-corny-woman-honda-donga,5,False,True
dongs,slate-hokum-boson-noisy-dongs,5,True,True
donko,slate-crony-bough-mondo-donko,5,False,True
donna,slate-corny-gonna-donna,4,True,True
donne,slate-doing-donne,3,True,True
donny,slate-crony-downy-donny,4,True,True
donor,slate-crony-mondo-donor,4,True,True
donsy,slate-hokum-boson-noisy-donsy,5,False,True
donut,slate-count-donut,3,True,True
doobs,slate-hokum-boson-doobs,4,False,True
dooce,slate-doing-dooce,3,False,True
doody,slate-crony-dough-doozy-doody,5,False,True
doofs,slate-hokum-boson-dwarf-doofs,5,False,True
dooks,slate-hokum-crowd-dooks,4,False,True
dooky,slate-crony-dough-doozy-doody-dooky,6,False,True
doole,slate-bingo-whole-prole-doole,5,False,True
dools,slate-locus-polis-whiff-bools-dools,6,False,True
dooly,slate-dilly-dryly-dogly-dooly,5,False,True
dooms,slate-hokum-mossy-brown-cooms-dooms,6,False,True
doomy,slate-crony-dough-doozy-doody-dooky-doomy,7,False,False
doona,slate-corny-gonna-doona,4,False,True
doorn,slate-crony-doorn,3,False,True
doors,slate-hokum-boson-dwarf-doors,5,True,True
doozy,slate-crony-dough-doozy,4,True,True
dopas,slate-oasis-comas-bobas-donas-dopas,6,False,True
doped,slate-diner-domed-doped,4,True,True
doper,slate-diner-zippy-doper,4,True,True
dopes,slate-runes-feces-moped-dopes,5,True,True
dopey,slate-diner-domed-dopey,4,True,True
doppe,slate-doing-dooce-doppe,4,False,True
dorad,slate-corny-borax-dorad,4,False,True
dorba,slate-corny-borax-dorba,4,False,True
dorbs,slate-hokum-boson-cobbs-dorbs,5,False,True
doree,slate-doing-dooce-doppe-doree,5,False,True
dores,slate-runes-porch-bores-dores,5,False,True
doric,slate-crony-micro-boric-doric,5,False,True
doris,slate-hokum-boson-corps-words-doris,6,True,True
dorje,slate-doing-dooce-doppe-doree-dorje,6,False,True
dorks,slate-hokum-crowd-dorks,4,True,True
dorky,slate-crony-dowry-dorky,4,True,True
dorms,slate-hokum-mossy-brown-dorms,5,True,True
dormy,slate-crony-dowry-dorky-dormy,5,False,True
dorps,slate-hokum-boson-corps-dorps,5,False,True
dorrs,slate-hokum-boson-corps-words-doris-dorrs,7,False,False
dorsa,slate-oasis-ascon-dorsa,4,False,True
dorse,slate-rosin-worse-horse-gorse-morse-corse-dorse,8,False,False
dorts,slate-forum-ports-borts-dorts,5,False,True
dorty,slate-briny-forty-dorty,4,False,True
dosai,slate-oasis-dosai,3,False,True
dosas,slate-oasis-apsos-dosas,4,False,True
dosed,slate-runes-mosey-whips-dosed,5,True,True
doseh,slate-runes-mosey-whips-hosed-doseh,6,False,True
doser,slate-runes-wiser-poser-doser,5,False,True
doses,slate-runes-feces-moped-doses,5,True,True
dosha,slate-oasis-arson-dosha,4,False,True
dotal,slate-taint-aptly-octal-dotal,5,False,True
doted,slate-titer-often-doted,4,True,True
doter,slate-titer-pound-doter,4,False,True
dotes,slate-cruet-timon-dotes,4,True,True
dotty,slate-briny-potty-dotty,4,True,True
douar,slate-corny-moira-douar,4,False,True
doubt,slate-count-doubt,3,True,True
douce,slate-doing-dooce-douce,4,False,True
doucs,slate-hokum-unify-pours-doucs,5,False,True
dough,slate-crony-bough-dough,4,True,True
douks,slate-hokum-bouks-douks,4,False,True
doula,slate-molar-voila-doula,4,True,True
douma,slate-corny-dogma-douma,4,False,True
doums,slate-hokum-mousy-doums,4,False,True
doups,slate-hokum-unify-pours-coups-doups,6,False,True
doura,slate-corny-moira-dobra-doura,5,False,True
douse,slate-rosin-dumpy-douse,4,True,True
douts,slate-forum-bouts-douts,4,False,True
doved,slate-diner-domed-doped-dozed-doved,6,False,True
doven,slate-diner-dozen-doven,4,False,True
dover,slate-diner-zippy-defer-dover,5,False,True
doves,slate-runes-feces-moped-doses-doves,6,True,True
dovie,slate-doing-dobie-dovie,4,False,True
dowak,slate-corny-dogma-dowak,4,False,True
dowar,slate-corny-moira-douar-dowar,5,False,True
dowds,slate-hokum-boson-corps-doffs-dowds,6,False,True
dowdy,slate-crony-budge-dowdy,4,True,True
dowed,slate-diner-domed-doped-dozed-doved-dowed,7,False,False
dowel,slate-never-dumpy-dowel,4,True,True
dower,slate-diner-zippy-defer-dover-dower,6,False,True
dowfs,slate-hokum-boson-corps-doffs-dowfs,6,False,True
dowie,slate-doing-dobie-dovie-dowie,5,False,True
dowle,slate-bingo-whole-dowle,4,False,True
dowls,slate-locus-polis-whiff-bowls-dowls,6,False,True
dowly,slate-dilly-dryly-dogly-dooly-dowly,6,False,True
downa,slate-corny-gonna-doona-downa,5,False,True
downs,slate-hokum-boson-noisy-dongs-downs,6,True,True
downy,slate-crony-downy,3,True,True
dowps,slate-hokum-boson-corps-dowps,5,False,True
dowry,slate-crony-dowry,3,True,True
dowse,slate-rosin-dumpy-dowse,4,True,True
dowts,slate-forum-tooth-costs-doits-dowts,6,False,True
doxed,slate-diner-domed-doped-dozed-doved-dowed-doxed,8,False,False
doxes,slate-runes-feces-moped-doses-doves-dobes-doges-doxes,9,False,False
doxie,slate-doing-dobie-dovie-dowie-doxie,6,False,True
doyen,slate-diner-dozen-doven-doyen,5,False,True
doyly,slate-dilly-dryly-doyly,4,False,True
dozed,slate-diner-domed-doped-dozed,5,True,True
dozen,slate-diner-dozen,3,True,True
dozer,slate-diner-zippy-dozer,4,True,True
dozes,slate-runes-feces-moped-doses-doves-dobes-doges-doxes-dozes,10,False,False
drabs,slate-curbs-grabs-drabs,4,False,True
drack,slate-churn-frack-wrack-brack-drack,6,False,True
draco,slate-churn-frack-draco,4,True,True
draff,slate-churn-bravo-drama-draff,5,False,True
draft,slate-grunt-tract-draft,4,True,True
drags,slate-curbs-grass-drags,4,True,True
drail,slate-curia-frail-grail-brail-drail,6,False,True
drain,slate-churn-rebid-drain,4,True,True
drake,slate-prick-brake-drake,4,True,True
drama,slate-churn-bravo-drama,4,True,True
drams,slate-curbs-grass-wraps-araks-drams,6,False,True
drank,slate-churn-gaped-drank,4,True,True
drant,slate-grunt-brant-drant,4,False,True
drape,slate-prick-drape,3,True,True
draps,slate-curbs-grass-wraps-draps,5,False,True
drapy,slate-churn-bravo-drama-draff-drapy,6,False,True
drats,slate-combo-whats-adats-drats,5,False,True
drave,slate-prick-grave-brave-drave,5,False,True
drawl,slate-curia-drawl,3,True,True
drawn,slate-churn-rebid-drawn,4,True,True
draws,slate-curbs-grass-wraps-draws,5,True,True
drays,slate-curbs-grass-wraps-araks-drams-drays,7,False,False
dread,slate-radar-dream-dread,4,True,True
dream,slate-radar-dream,3,True,True
drear,slate-radar-drear,3,False,True
dreck,slate-diner-derby-dreck,4,True,True
dreed,slate-diner-dered-dreed,4,False,True
dreer,slate-diner-zippy-defer-dreer,5,False,True
drees,slate-runes-porch-fries-brees-drees,6,False,True
dregs,slate-runes-press-crews-dregs,5,True,True
dreks,slate-runes-press-crews-dregs-dreks,6,False,True
